Nom,Date,Température,Pression au niveau mer,Humidité
LYON-ST EXUPERY,2018-04-27,288.8125,101185.0,53.625
NANTES-BOUGUENAIS,2018-04-27,283.2875,101040.0,85.25
REIMS-PRUNAY,2018-04-28,285.4375,101177.5,65.25
LE PUY-LOUDES,2018-04-28,285.8375,,75.125
CAP CEPET,2018-04-28,289.275,101212.5,87.125
STRASBOURG-ENTZHEIM,2018-04-28,287.6875,101288.75,62.0
DIJON-LONGVIC,2018-04-28,283.5,101352.5,76.125
EMBRUN,2018-04-28,289.95,,47.375
TARBES-OSSUN,2018-04-28,284.4375,101086.25,86.5
TROMELIN,2018-03-05,299.3785714285714,101541.42857142857,77.0
MILLAU,2018-03-05,282.6875,101145.0,66.25
LE RAIZET AERO,2018-03-05,299.4875,101683.75,76.875
STRASBOURG-ENTZHEIM,2018-03-05,288.175,101458.75,60.0
REIMS-PRUNAY,2018-03-05,285.1125,101713.75,69.5
NANTES-BOUGUENAIS,2018-03-05,283.65,101965.0,73.5
NICE,2018-03-05,291.06249999999994,100312.5,66.875
ABBEVILLE,2018-04-05,284.125,102331.25,71.25
LE RAIZET AERO,2018-04-05,299.58750000000003,101595.0,77.25
TROYES-BARBEREY,2018-04-05,286.53749999999997,101942.5,64.25
MONT-DE-MARSAN,2018-04-05,285.34999999999997,101980.0,74.5
MONTPELLIER,2018-04-05,291.8125,101056.25,53.75
BASTIA,2018-04-05,290.4375,100670.0,84.0
LILLE-LESQUIN,2018-04-05,285.475,102310.0,59.75
PTE DE LA HAGUE,2018-04-05,284.89,102470.0,89.6
PTE DE CHASSIRON,2018-04-05,286.275,102136.25,74.625
ST-PIERRE,2018-04-05,275.33750000000003,101778.75,91.25
CAYENNE-MATOURY,2018-05-05,300.7875,101288.75,78.0
MILLAU,2018-05-05,284.58750000000003,101710.0,87.125
GILLOT-AEROPORT,2018-01-02,300.65,101453.75,69.125
ST-PIERRE,2018-01-02,270.425,101858.75,73.125
LAMENTIN-AERO,2018-01-02,297.4375,101515.0,67.375
GLORIEUSES,2018-01-02,299.76250000000005,101115.0,90.5
POITIERS-BIARD,2018-01-29,281.71250000000003,103665.0,97.625
BELLE ILE-LE TALUT,2018-01-29,283.7375,103648.75,97.125
MARIGNANE,2018-01-29,281.325,103330.0,81.5
BALE-MULHOUSE,2018-01-29,280.9125,103503.75,83.0
TRINITE-CARAVEL,2018-01-29,299.77500000000003,101222.5,72.625
CAYENNE-MATOURY,2018-01-29,298.5375,100965.0,84.875
TROYES-BARBEREY,2018-01-29,281.79999999999995,103457.5,92.25
EMBRUN,2018-01-29,276.6625,,58.0
CAEN-CARPIQUET,2018-01-29,283.13750000000005,103357.5,88.125
BREST-GUIPAVAS,2018-01-29,283.5875,103513.75,87.375
NANCY-OCHEY,2018-01-29,280.325,103386.25,96.125
GOURDON,2018-01-29,277.0625,103750.0,99.125
ABBEVILLE,2018-01-29,283.2875,103100.0,84.375
KERGUELEN,2018-01-29,277.0875,100265.0,84.625
PTE DE LA HAGUE,2018-01-30,282.2375,102820.0,87.25
GOURDON,2018-01-30,279.76250000000005,103165.0,91.75
TRINITE-CARAVEL,2018-01-30,299.15000000000003,101223.33333333333,77.83333333333333
CAEN-CARPIQUET,2018-01-30,282.75,102885.0,95.875
REIMS-PRUNAY,2018-01-30,281.95,102927.5,90.375
NANCY-OCHEY,2018-01-30,280.6875,103005.0,95.75
BOURGES,2018-01-30,282.16249999999997,103142.5,91.875
BORDEAUX-MERIGNAC,2018-01-30,282.2125,103216.25,91.75
KERGUELEN,2018-01-30,279.3875,100712.5,68.625
ST-PIERRE,2018-01-30,271.9375,101826.25,91.5
ST GIRONS,2018-01-30,274.9125,103283.75,95.375
TROMELIN,2018-01-30,302.53749999999997,101126.25,76.0
GILLOT-AEROPORT,2018-01-30,301.0,101286.25,71.125
BELLE ILE-LE TALUT,2018-01-30,283.925,103152.5,86.25
LE RAIZET AERO,2018-01-30,298.2,101395.0,72.75
LIMOGES-BELLEGARDE,2018-04-02,276.04999999999995,101315.0,93.75
TROMELIN,2018-04-02,301.875,100945.0,68.75
PLOUMANAC'H,2018-04-02,279.2125,101895.0,82.625
MARIGNANE,2018-04-02,279.225,101255.0,60.625
NOUVELLE AMSTERDAM,2018-04-02,289.575,102228.75,55.375
CAP CEPET,2018-04-02,280.4375,101186.25,54.625
MARIGNANE,2018-05-02,282.775,101316.25,66.875
BREST-GUIPAVAS,2018-05-02,275.7875,102390.0,91.5
BASTIA,2018-05-02,281.0625,101650.0,87.5
NANTES-BOUGUENAIS,2018-05-02,273.6125,101996.25,73.625
TOURS,2018-05-02,272.96250000000003,101953.75,80.75
BORDEAUX-MERIGNAC,2018-05-02,276.025,101453.75,84.625
MONT-DE-MARSAN,2018-06-02,275.375,101558.75,81.25
GOURDON,2018-06-02,273.9,101398.75,88.25
ALENCON,2018-06-02,273.90000000000003,101393.75,83.125
CAYENNE-MATOURY,2018-06-02,298.9125,101181.25,75.75
PTE DE LA HAGUE,2018-10-02,281.075,101515.0,79.0
LA DESIRADE METEO,2018-10-02,298.61250000000007,101750.0,77.0
PLOUMANAC'H,2018-10-02,281.075,101651.25,82.375
NANTES-BOUGUENAIS,2018-10-02,277.2375,102060.0,85.875
REIMS-PRUNAY,2018-11-02,277.2625,100810.0,83.125
BASTIA,2018-11-02,280.91249999999997,101135.0,70.625
CAYENNE-MATOURY,2018-11-02,297.9625,101220.0,91.875
TRINITE-CARAVEL,2018-11-02,299.025,101640.0,72.125
ORLY,2018-11-02,277.2875,100918.75,87.25
NANCY-OCHEY,2018-11-02,274.41249999999997,101033.75,91.375
MONTELIMAR,2018-11-02,278.0,101460.0,63.125
CROZET,2018-11-02,284.79285714285714,102140.0,34.57142857142857
TOULOUSE-BLAGNAC,2018-12-02,278.575,102093.75,70.5
MILLAU,2018-08-06,290.35,101256.25,78.375
PERPIGNAN,2018-08-06,294.3375,101321.25,70.875
LAMENTIN-AERO,2018-09-06,299.8875,101720.0,75.625
ROUEN-BOOS,2018-09-06,292.33750000000003,101363.75,82.0
NANTES-BOUGUENAIS,2018-09-06,294.52500000000003,101111.25,80.5
LYON-ST EXUPERY,2018-09-06,296.09999999999997,101186.25,64.5
ORLY,2018-02-06,292.72499999999997,101977.5,69.75
GLORIEUSES,2018-02-06,298.20000000000005,101500.0,80.75
TOURS,2018-02-06,291.5625,101941.25,76.25
LE PUY-LOUDES,2018-02-06,289.5,,78.5
EMBRUN,2018-02-06,290.1125,,67.75
ROUEN-BOOS,2018-03-06,292.0625,101753.75,68.375
LIMOGES-BELLEGARDE,2018-03-06,292.0875,101405.0,75.75
MONTPELLIER,2018-03-06,293.06250000000006,101596.25,80.875
GLORIEUSES,2018-03-06,297.6625,101402.5,74.0
TARBES-OSSUN,2018-03-06,289.65,101387.5,88.5
ST GIRONS,2018-03-06,289.9625,101402.5,77.0
TROMELIN,2018-03-06,299.725,101470.0,68.75
BREST-GUIPAVAS,2018-04-06,288.5,101325.0,98.25
MONTELIMAR,2018-04-06,292.8375,101123.75,78.25
NICE,2018-04-06,292.26249999999993,101197.5,85.0
DIJON-LONGVIC,2018-04-06,293.1875,101072.5,81.0
LYON-ST EXUPERY,2018-04-06,292.8125,101093.75,74.5
MONTPELLIER,2018-04-06,293.5875,101140.0,78.125
BORDEAUX-MERIGNAC,2018-06-15,290.35,101905.0,86.875
AJACCIO,2018-06-15,294.575,101098.75,77.375
PLOUMANAC'H,2018-06-15,287.63749999999993,101951.25,77.875
RENNES-ST JACQUES,2018-06-15,288.925,101891.25,73.25
GILLOT-AEROPORT,2018-06-15,295.775,102072.5,64.75
BALE-MULHOUSE,2018-06-15,291.425,101613.75,72.0
CAEN-CARPIQUET,2018-06-15,287.57499999999993,101846.25,80.5
GLORIEUSES,2018-06-15,298.53749999999997,101603.75,72.875
ALENCON,2018-06-15,289.675,101780.0,74.75
PTE DE LA HAGUE,2018-06-16,287.58750000000003,101722.5,88.75
POITIERS-BIARD,2018-06-16,290.52500000000003,101833.75,81.5
BORDEAUX-MERIGNAC,2018-06-16,290.13750000000005,102027.5,72.0
MONT-DE-MARSAN,2018-06-16,291.3,102037.5,74.75
ST GIRONS,2018-06-16,288.5375,102000.0,84.875
LILLE-LESQUIN,2018-06-16,289.54999999999995,101631.25,66.125
STRASBOURG-ENTZHEIM,2018-06-16,293.53749999999997,101550.0,68.5
MILLAU,2018-06-16,290.24999999999994,101611.25,72.375
LAMENTIN-AERO,2018-06-16,300.4,101746.25,78.75
BOURGES,2018-06-16,292.9375,101743.75,72.625
CLERMONT-FD,2018-06-16,291.775,101691.25,73.5
TROMELIN,2018-06-16,299.01250000000005,101775.0,70.5
PTE DE CHASSIRON,2018-06-16,290.6625,101982.5,75.125
ROUEN-BOOS,2018-06-16,288.3875,101743.75,73.5
NICE,2018-06-16,296.3625,101243.75,67.875
GLORIEUSES,2018-06-16,299.0875,101645.0,71.625
REIMS-PRUNAY,2018-06-16,289.75,101657.5,74.0
ST GIRONS,2018-05-06,288.31249999999994,101170.0,90.375
CAP CEPET,2018-05-06,293.4,101107.5,85.125
ORLY,2018-06-06,291.07500000000005,101151.25,90.875
CAP CEPET,2018-06-06,293.1875,101341.25,89.625
DIJON-LONGVIC,2018-06-06,292.92500000000007,101178.75,80.75
GILLOT-AEROPORT,2018-06-06,296.4357142857143,101667.14285714286,86.14285714285714
PTE DE CHASSIRON,2018-06-06,290.9,101202.5,91.125
AJACCIO,2018-06-06,293.85,101518.75,71.75
LE RAIZET AERO,2018-06-06,300.875,101596.25,77.0
MONT-DE-MARSAN,2018-06-06,290.5625,101421.25,79.75
TROMELIN,2018-09-06,299.2625,101727.5,74.75
NANCY-OCHEY,2018-09-06,292.9125,101230.0,85.125
BORDEAUX-MERIGNAC,2018-09-06,294.53749999999997,101166.25,70.75
BALE-MULHOUSE,2018-09-06,294.32500000000005,101202.5,82.375
MONTELIMAR,2018-09-06,295.725,101251.25,66.75
TROYES-BARBEREY,2018-09-06,294.425,101230.0,80.375
DIJON-LONGVIC,2018-09-06,293.8,101213.75,82.375
STRASBOURG-ENTZHEIM,2018-09-06,294.73749999999995,101202.5,80.875
MONTPELLIER,2018-03-13,285.0375,101365.0,53.75
NICE,2018-03-13,286.5375,100680.0,54.875
LIMOGES-BELLEGARDE,2018-03-13,280.325,101356.25,76.5
DIJON-LONGVIC,2018-03-13,281.28749999999997,101047.5,80.125
EMBRUN,2018-03-13,278.475,,67.5
AJACCIO,2018-03-14,283.84999999999997,101377.5,75.875
MARIGNANE,2018-03-14,283.8,101096.25,63.25
KERGUELEN,2018-03-14,282.5357142857143,101804.28571428571,70.0
PLOUMANAC'H,2018-03-14,283.70000000000005,99632.5,76.5
GLORIEUSES,2018-03-14,302.29999999999995,100852.5,79.375
LILLE-LESQUIN,2018-03-16,282.07500000000005,100016.25,81.5
NANTES-BOUGUENAIS,2018-03-16,281.5125,99992.5,82.875
MONTELIMAR,2018-03-17,281.85,99775.0,78.375
POITIERS-BIARD,2018-03-17,279.025,99893.75,88.375
MILLAU,2018-03-17,277.36249999999995,99861.25,80.25
AJACCIO,2018-03-17,284.825,99950.0,76.875
MARIGNANE,2018-03-17,283.55,99756.25,71.875
ST-PIERRE,2018-03-17,273.09999999999997,98865.0,83.875
CLERMONT-FD,2018-03-17,279.74999999999994,99882.85714285714,83.14285714285714
REIMS-PRUNAY,2018-03-17,277.4125,99990.0,92.625
MONTPELLIER,2018-03-18,283.5625,99787.5,56.75
POITIERS-BIARD,2018-03-18,278.8875,100150.0,91.0
CLERMONT-FD,2018-03-18,277.8625,100032.5,87.125
ALENCON,2018-03-18,274.6625,100331.25,88.25
CAYENNE-MATOURY,2018-03-18,299.31249999999994,101095.0,81.125
SAINT GEORGES,2018-03-18,298.6357142857143,101061.42857142857,91.85714285714286
MARIPASOULA,2018-03-18,299.1625,101116.25,80.75
GILLOT-AEROPORT,2018-03-14,299.9125,101195.0,76.0
BREST-GUIPAVAS,2018-03-14,283.0875,99485.0,86.25
MARIPASOULA,2018-03-14,300.175,101337.5,76.0
CAEN-CARPIQUET,2018-03-14,281.225,100257.5,74.75
MONT-DE-MARSAN,2018-03-14,283.8875,100450.0,74.25
LYON-ST EXUPERY,2018-03-14,282.1,100983.75,62.375
NOUVELLE AMSTERDAM,2018-03-14,290.45,102868.75,84.0
LA DESIRADE METEO,2018-03-15,299.7625,101680.0,69.25
RENNES-ST JACQUES,2018-03-15,282.6375,98967.5,88.125
ORLY,2018-03-15,283.2875,99308.75,79.5
CAEN-CARPIQUET,2018-03-15,283.28749999999997,98951.25,82.625
ALENCON,2018-03-15,282.7125,99098.75,85.25
MONT-DE-MARSAN,2018-03-15,284.5375,99660.0,67.75
LILLE-LESQUIN,2018-03-15,280.9,99342.5,82.375
NANCY-OCHEY,2018-03-15,279.225,99717.5,86.875
NOUVELLE AMSTERDAM,2018-03-15,289.5375,103305.0,70.375
BORDEAUX-MERIGNAC,2018-03-15,284.73749999999995,99567.5,76.625
GLORIEUSES,2018-03-15,301.9875,100735.0,80.75
PTE DE CHASSIRON,2018-03-15,283.2125,99371.25,90.125
STRASBOURG-ENTZHEIM,2018-03-16,281.375,100227.5,80.5
BELLE ILE-LE TALUT,2018-03-16,282.3125,99891.25,80.125
BALE-MULHOUSE,2018-03-16,280.40000000000003,100292.5,77.375
BREST-GUIPAVAS,2018-03-16,280.65000000000003,99722.5,85.75
CAEN-CARPIQUET,2018-03-16,281.1125,99923.75,84.875
LE PUY-LOUDES,2018-03-16,276.525,,91.125
TROMELIN,2018-03-16,300.4875,100722.5,85.875
PAMANDZI,2018-03-16,301.625,100567.5,81.75
RENNES-ST JACQUES,2018-03-16,280.62499999999994,99926.25,87.25
NANCY-OCHEY,2018-03-16,281.25,100187.5,82.125
MARIGNANE,2018-04-03,284.6875,99927.5,71.75
NICE,2018-04-03,282.1375,100142.5,78.0
PTE DE LA HAGUE,2018-05-03,281.1375,98730.0,41.75
ROUEN-BOOS,2018-05-03,279.2375,99132.5,86.875
BORDEAUX-MERIGNAC,2018-05-03,283.425,99145.0,75.5
STRASBOURG-ENTZHEIM,2018-05-03,279.7375,99611.25,80.75
TROMELIN,2018-05-03,301.4875,100701.25,81.125
LYON-ST EXUPERY,2018-05-03,281.3875,99456.25,79.375
ST-PIERRE,2018-05-03,275.3625,101276.25,80.375
RENNES-ST JACQUES,2018-05-03,280.5625,98880.0,88.0
TARBES-OSSUN,2018-05-03,280.28749999999997,99213.75,82.375
CROZET,2018-05-03,280.34999999999997,,
LAMENTIN-AERO,2018-05-03,298.65000000000003,101133.75,79.75
MARIPASOULA,2018-05-03,298.775,101062.5,91.125
CAEN-CARPIQUET,2018-05-03,280.4875,98936.25,86.5
EMBRUN,2018-05-03,278.575,,60.125
CAYENNE-MATOURY,2018-05-03,299.73749999999995,101073.75,85.625
CLERMONT-FD,2018-05-03,281.17499999999995,99301.25,71.75
MONTELIMAR,2018-05-03,282.1375,99495.0,85.375
CAP CEPET,2018-05-03,281.90000000000003,99485.0,97.625
PERPIGNAN,2018-05-03,283.3875,99281.25,82.25
BASTIA,2018-05-03,283.275,99637.5,91.5
TARBES-OSSUN,2018-08-03,280.77500000000003,100696.25,65.375
PLOUMANAC'H,2018-08-03,281.2875,100082.5,77.375
GOURDON,2018-08-03,282.3125,100781.25,66.25
LAMENTIN-AERO,2018-08-03,299.875,101666.25,76.625
AJACCIO,2018-08-03,284.4875,101317.5,73.5
EUROPA,2018-08-03,300.8125,100796.25,67.5
MARIPASOULA,2018-08-03,299.75,101257.5,80.25
ABBEVILLE,2018-08-03,278.95,100090.0,80.75
ALENCON,2018-09-03,281.9875,100357.5,91.125
ORLY,2018-09-03,282.50000000000006,100513.75,81.875
STRASBOURG-ENTZHEIM,2018-09-03,282.1125,100868.75,71.625
LE RAIZET AERO,2018-09-03,299.15000000000003,101798.75,77.625
MARIPASOULA,2018-09-03,299.13750000000005,101386.25,83.875
ABBEVILLE,2018-09-03,280.33750000000003,100386.25,89.0
GLORIEUSES,2018-09-03,299.9625,100851.25,86.625
PLOUMANAC'H,2018-10-03,286.1,99377.5,74.75
ORLY,2018-10-03,286.5125,99970.0,80.5
BREST-GUIPAVAS,2018-10-03,284.225,99348.75,86.25
TARBES-OSSUN,2018-10-03,285.3375,100087.5,80.25
TROMELIN,2018-10-03,301.29999999999995,100937.5,71.625
ST-PIERRE,2018-10-03,273.2,100487.5,88.625
BALE-MULHOUSE,2018-10-03,282.59999999999997,100613.75,81.375
LYON-ST EXUPERY,2018-10-03,285.7125,100572.5,73.125
MARIGNANE,2018-11-03,288.2875,99967.5,73.625
NANCY-OCHEY,2018-11-03,283.84999999999997,99660.0,88.25
REIMS-PRUNAY,2018-11-03,285.5125,99453.75,84.0
TRINITE-CARAVEL,2018-11-03,299.50714285714287,101610.0,74.28571428571429
CLERMONT-FD,2018-11-03,287.3,99462.5,63.375
MILLAU,2018-11-03,284.5,99580.0,71.75
LE RAIZET AERO,2018-11-03,299.15,101783.75,73.75
TROYES-BARBEREY,2018-11-03,286.00000000000006,99468.75,79.125
TARBES-OSSUN,2018-11-03,283.90000000000003,99611.25,65.375
BALE-MULHOUSE,2018-12-03,282.675,99942.5,74.5
CAYENNE-MATOURY,2018-12-03,300.20714285714286,101352.85714285714,75.57142857142857
ROUEN-BOOS,2018-12-03,282.48749999999995,99223.75,82.375
EMBRUN,2018-12-03,277.68749999999994,,88.625
ORLY,2018-03-14,281.825,100690.0,70.375
EMBRUN,2018-03-14,280.01250000000005,,44.875
TOULOUSE-BLAGNAC,2018-03-14,283.09999999999997,100657.5,69.0
EUROPA,2018-03-14,301.6125,101163.75,68.625
GILLOT-AEROPORT,2018-03-15,299.98749999999995,101201.25,78.5
ROUEN-BOOS,2018-03-15,282.5375,99137.5,86.125
POITIERS-BIARD,2018-03-15,281.90000000000003,99416.25,91.75
NICE,2018-03-15,282.79999999999995,100362.5,83.625
LAMENTIN-AERO,2018-03-15,299.3,101653.75,69.625
BASTIA,2018-03-15,284.8,100471.25,84.75
CAYENNE-MATOURY,2018-03-15,299.725,101311.25,78.5
LIMOGES-BELLEGARDE,2018-03-16,279.8875,100296.25,84.875
ROUEN-BOOS,2018-03-02,276.02500000000003,100851.25,95.5
NOUVELLE AMSTERDAM,2018-03-02,288.25000000000006,101763.75,58.125
CROZET,2018-03-02,279.78333333333336,100413.33333333333,43.666666666666664
TARBES-OSSUN,2018-04-02,277.46250000000003,101298.75,88.875
POITIERS-BIARD,2018-04-02,275.73750000000007,101421.25,97.0
SAINT LAURENT,2018-04-02,298.475,101112.5,79.75
MARIPASOULA,2018-04-02,299.325,101132.5,80.75
LILLE-LESQUIN,2018-04-02,275.1875,101963.75,75.125
BOURGES,2018-04-02,275.9,101427.5,91.625
EMBRUN,2018-04-02,272.2875,,42.5
CROZET,2018-04-02,280.175,100866.25,42.0
GLORIEUSES,2018-04-02,300.99999999999994,100965.0,80.375
PTE DE LA HAGUE,2018-04-02,279.45000000000005,102021.25,70.0
CAEN-CARPIQUET,2018-04-02,277.28749999999997,101890.0,73.625
ST-PIERRE,2018-05-02,274.77500000000003,102550.0,84.75
LAMENTIN-AERO,2018-05-02,299.25,101475.0,77.625
CAEN-CARPIQUET,2018-05-02,274.2,102280.0,76.75
NOUVELLE AMSTERDAM,2018-05-02,291.4,102428.75,64.375
CROZET,2018-05-02,280.575,101088.75,40.625
PAMANDZI,2018-05-02,299.51666666666665,100926.66666666667,87.33333333333333
TOULOUSE-BLAGNAC,2018-01-25,284.72499999999997,101777.5,80.125
BOURGES,2018-01-25,282.01250000000005,101618.75,91.75
MONT-DE-MARSAN,2018-01-25,281.29999999999995,101793.75,96.375
NICE,2018-01-25,282.4875,102556.25,73.125
LE RAIZET AERO,2018-01-25,298.175,101531.25,77.375
CAEN-CARPIQUET,2018-01-26,279.36249999999995,101930.0,87.75
REIMS-PRUNAY,2018-01-26,279.4875,101935.0,89.25
MARIGNANE,2018-01-26,285.03749999999997,101527.5,77.5
ALENCON,2018-01-26,278.48749999999995,101995.0,89.0
CAP CEPET,2018-01-26,284.9875,101622.5,92.125
GLORIEUSES,2018-01-26,301.22499999999997,100961.25,79.625
CROZET,2018-01-26,281.61249999999995,100813.75,70.375
BREST-GUIPAVAS,2018-01-26,280.04999999999995,102240.0,80.875
BELLE ILE-LE TALUT,2018-01-26,282.3,102222.5,75.375
LAMENTIN-AERO,2018-01-26,297.4875,101460.0,82.375
ST-PIERRE,2018-01-26,268.8125,101373.75,72.875
TRINITE-CARAVEL,2018-01-26,299.28749999999997,101348.75,74.875
PTE DE LA HAGUE,2018-01-26,281.8875,101941.25,74.625
ROUEN-BOOS,2018-01-26,278.25,101915.0,91.0
ALENCON,2018-01-28,281.6375,103702.5,95.25
TARBES-OSSUN,2018-01-29,277.3875,103670.0,83.25
NICE,2018-01-29,283.325,103312.5,73.0
BASTIA,2018-01-29,284.20000000000005,103370.0,78.125
LILLE-LESQUIN,2018-01-29,283.4,102958.75,81.875
MARIPASOULA,2018-01-29,298.3071428571429,100992.85714285714,83.85714285714286
ST-PIERRE,2018-01-29,273.1875,102296.25,88.625
ORLY,2018-01-29,282.98749999999995,103390.0,87.25
GLORIEUSES,2018-01-29,300.1375,100941.25,87.0
TOULOUSE-BLAGNAC,2018-01-30,278.6,103227.5,92.375
ALENCON,2018-01-30,282.4125,103005.0,95.125
SAINT LAURENT,2018-01-30,299.08750000000003,100905.0,83.125
LIMOGES-BELLEGARDE,2018-01-30,280.525,103142.5,92.875
MONTELIMAR,2018-01-30,282.05,102973.75,75.75
MILLAU,2018-01-30,275.3125,103132.5,100.0
AJACCIO,2018-01-30,284.26250000000005,103018.75,70.875
MONTPELLIER,2018-01-30,281.51250000000005,102982.5,79.125
MARIGNANE,2018-01-30,281.21250000000003,102886.25,78.875
STRASBOURG-ENTZHEIM,2018-01-30,281.7,103000.0,87.25
BASTIA,2018-01-30,284.625,102952.5,78.5
NOUVELLE AMSTERDAM,2018-01-30,290.225,101667.5,78.0
CAP CEPET,2018-03-02,279.45,100302.5,51.625
AJACCIO,2018-03-02,281.3625,100255.0,78.125
BALE-MULHOUSE,2018-03-02,275.19999999999993,100938.75,79.875
ORLY,2018-04-02,275.4625,101691.25,83.0
TOURS,2018-04-02,276.175,101506.25,88.75
BREST-GUIPAVAS,2018-04-02,278.6,101956.25,82.0
NICE,2018-05-02,281.375,101630.0,72.75
GILLOT-AEROPORT,2018-05-02,298.9625,100975.0,77.625
EMBRUN,2018-05-02,274.72499999999997,,59.25
ST GIRONS,2018-05-02,276.21250000000003,101191.25,98.75
TOULOUSE-BLAGNAC,2018-05-02,277.90000000000003,101183.75,91.375
SAINT GEORGES,2018-05-02,297.91249999999997,101076.25,86.0
LE PUY-LOUDES,2018-05-02,271.63749999999993,,94.125
EUROPA,2018-05-02,301.4375,101055.0,67.625
PTE DE CHASSIRON,2018-06-02,276.4125,101507.5,77.0
ST-PIERRE,2018-06-02,272.6875,101598.75,78.125
RENNES-ST JACQUES,2018-06-02,274.78749999999997,101571.25,80.5
SAINT GEORGES,2018-12-02,297.55,101200.0,95.75
SAINT LAURENT,2018-02-13,298.56250000000006,101216.25,81.5
TOULOUSE-BLAGNAC,2018-02-13,274.95,101615.0,78.25
PAMANDZI,2018-02-13,300.5,101445.0,79.5
CAYENNE-MATOURY,2018-02-13,298.46250000000003,101232.5,86.625
LYON-ST EXUPERY,2018-02-13,273.5875,101527.5,70.75
MILLAU,2018-02-13,271.3375,101587.5,70.625
MONTPELLIER,2018-02-13,277.47499999999997,101530.0,46.5
LILLE-LESQUIN,2018-02-13,275.075,100968.75,73.75
CROZET,2018-02-13,278.2071428571429,,
CROZET,2018-02-14,279.65000000000003,,
TOURS,2018-02-14,275.1,101227.5,92.625
KERGUELEN,2018-02-14,282.3,99796.25,87.5
NANTES-BOUGUENAIS,2018-02-14,278.225,100956.25,93.5
LILLE-LESQUIN,2018-02-14,275.67500000000007,101105.0,78.875
BREST-GUIPAVAS,2018-02-14,280.6875,100441.25,94.0
CLERMONT-FD,2018-06-02,273.4875,101180.0,87.625
ST GIRONS,2018-06-02,274.3625,101521.25,82.75
PAMANDZI,2018-06-02,301.01666666666665,101008.33333333333,79.66666666666667
TARBES-OSSUN,2018-06-02,274.46250000000003,101555.0,82.375
ABBEVILLE,2018-06-02,273.275,101492.5,79.5
POITIERS-BIARD,2018-06-02,273.125,101325.0,99.875
BREST-GUIPAVAS,2018-07-02,276.79999999999995,102265.0,65.875
ALENCON,2018-07-02,272.83750000000003,101825.0,87.0
MONTPELLIER,2018-07-02,277.17499999999995,101240.0,61.25
TROMELIN,2018-07-02,300.1214285714286,100894.28571428571,84.28571428571429
PTE DE CHASSIRON,2018-07-02,277.17499999999995,101907.5,73.0
BREST-GUIPAVAS,2018-11-02,279.25,101393.75,78.375
NOUVELLE AMSTERDAM,2018-11-02,292.86249999999995,101345.0,91.625
LE RAIZET AERO,2018-11-02,298.125,101870.0,70.5
LIMOGES-BELLEGARDE,2018-11-02,276.225,101503.75,92.125
MARIGNANE,2018-11-02,279.6875,101346.25,60.0
CAEN-CARPIQUET,2018-11-02,279.3625,100927.5,77.5
LE PUY-LOUDES,2018-12-01,275.94999999999993,,86.625
CLERMONT-FD,2018-12-01,278.15,102396.25,91.625
GILLOT-AEROPORT,2018-12-01,299.5,101137.5,80.875
SAINT LAURENT,2018-12-01,299.175,101233.75,83.0
TROYES-BARBEREY,2018-12-01,279.4125,102481.25,92.25
ST GIRONS,2018-12-01,277.1625,102556.25,87.125
MARIGNANE,2018-12-01,280.3125,101848.75,71.75
CAP CEPET,2018-12-01,282.9125,101720.0,63.5
LILLE-LESQUIN,2018-01-13,277.01250000000005,102283.75,89.875
BOURGES,2018-01-13,276.75,101977.5,93.625
DIJON-LONGVIC,2018-01-13,276.0,102152.5,88.75
ST-PIERRE,2018-01-13,279.175,101791.25,99.25
GOURDON,2018-01-13,277.2125,101816.25,86.0
PERPIGNAN,2018-01-13,278.51250000000005,101838.75,77.25
PAMANDZI,2018-01-13,299.90000000000003,101132.5,84.0
AJACCIO,2018-01-13,282.29999999999995,102003.75,86.875
SAINT GEORGES,2018-01-13,297.2625,101170.0,95.875
ABBEVILLE,2018-01-13,277.04999999999995,102153.75,88.0
MILLAU,2018-01-13,276.3875,101923.75,81.875
PTE DE LA HAGUE,2018-01-13,279.2625,101761.25,78.25
LIMOGES-BELLEGARDE,2018-01-13,276.75,101818.75,82.75
NANCY-OCHEY,2018-01-16,279.27500000000003,100192.5,90.25
LE RAIZET AERO,2018-01-16,298.0875,101578.75,84.0
TOULOUSE-BLAGNAC,2018-01-16,284.9875,101940.0,85.75
ALENCON,2018-01-16,280.9875,100470.0,85.0
BASTIA,2018-01-16,283.8875,101280.0,74.25
NICE,2018-01-16,286.88750000000005,100923.75,61.0
MONTELIMAR,2018-01-16,282.425,101486.25,88.0
CAEN-CARPIQUET,2018-01-16,280.7125,100263.75,83.625
NOUVELLE AMSTERDAM,2018-01-16,287.53749999999997,103232.5,58.25
CROZET,2018-01-16,280.975,100715.0,88.75
GOURDON,2018-01-16,283.125,101647.5,94.125
BALE-MULHOUSE,2018-01-17,277.4125,101041.25,72.875
KERGUELEN,2018-01-17,282.5375,101371.25,70.125
BREST-GUIPAVAS,2018-01-17,280.27500000000003,101695.0,80.5
TOURS,2018-01-17,280.0,101618.75,68.875
